transaction_id,transaction_timestamp,transaction_amount,fraud_user_id,device_type,merchant_category,ip_country,entry_mode,is_fraud,inter_txn_minutes,fraud_probability,risk_score,risk_flag,risk_bucket
8425,2024-02-14 05:48:00,78,3960,mobile,Digital Goods,AU,Manual_Keyed,0,1.0,0.496346262227037,0.496346262227037,0,Low
8426,2024-02-14 05:49:00,78,3960,mobile,Digital Goods,UK,Manual_Keyed,0,1.0,0.558985924442369,0.558985924442369,0,Low
8427,2024-02-14 05:49:00,60,3960,mobile,Digital Goods,UK,Manual_Keyed,0,0.0,0.7577350271109294,0.7577350271109294,0,Medium
8428,2024-02-14 05:53:00,312,1916,web,Grocery,US,Chip,0,41660.0,0.07297679122495516,0.07297679122495516,0,Low
8429,2024-02-14 05:56:00,137,6811,mobile,Grocery,US,Manual_Keyed,0,34646.0,0.7282803483557061,0.7282803483557061,0,Low
8430,2024-02-14 06:06:00,455,2596,mobile,Fashion,US,Chip,0,23462.0,0.3981471960641483,0.3981471960641483,0,Low
8431,2024-02-14 06:07:00,80,6562,mobile,Digital Goods,DE,Manual_Keyed,1,38358.0,0.9146879806523194,0.9146879806523194,1,High
8432,2024-02-14 06:07:00,69,6562,mobile,Digital Goods,AU,Manual_Keyed,1,0.0,0.5202654279164455,0.5202654279164455,0,Low
8433,2024-02-14 06:08:00,82,6562,mobile,Digital Goods,DE,Manual_Keyed,0,1.0,0.6959061123438954,0.6959061123438954,0,Low
8434,2024-02-14 06:08:00,51,6562,mobile,Digital Goods,AU,Manual_Keyed,0,0.0,0.36545864698861996,0.36545864698861996,0,Low
8435,2024-02-14 06:12:00,31,2386,mobile,Travel,US,Contactless,0,9999.0,0.02627206336028936,0.02627206336028936,0,Low
8436,2024-02-14 06:13:00,53,3098,mobile,Digital Goods,AU,Manual_Keyed,0,11017.0,0.07649208035434717,0.07649208035434717,0,Low
8437,2024-02-14 06:13:00,50,3098,mobile,Digital Goods,CA,Manual_Keyed,0,0.0,0.4873423616138362,0.4873423616138362,0,Low
8438,2024-02-14 06:14:00,60,3098,mobile,Digital Goods,AU,Manual_Keyed,0,1.0,0.8094638070979145,0.8094638070979145,0,Medium
8439,2024-02-14 06:27:00,315,5977,mobile,Electronics,US,Contactless,0,9999.0,0.1997229107175948,0.1997229107175948,0,Low
8440,2024-02-14 06:35:00,262,4208,mobile,Electronics,UK,Chip,0,9999.0,0.08791995362084448,0.08791995362084448,0,Low
8441,2024-02-14 06:45:00,23,7843,web,Electronics,US,Manual_Keyed,0,9999.0,0.024325702510625363,0.024325702510625363,0,Low
8442,2024-02-14 06:50:00,179,4015,tablet,Fashion,US,Contactless,0,46152.0,0.10469400920528996,0.10469400920528996,0,Low
8443,2024-02-14 06:56:00,137,4171,mobile,Grocery,US,Chip,0,23135.0,0.14823032031389197,0.14823032031389197,0,Low
8444,2024-02-14 07:00:00,299,2299,web,Digital Goods,US,Contactless,0,9999.0,0.46580112399067697,0.46580112399067697,0,Low
8445,2024-02-14 07:10:00,238,5218,mobile,Grocery,US,Chip,0,63296.0,0.17149342386763766,0.17149342386763766,0,Low
8446,2024-02-14 07:11:00,86,7815,mobile,Digital Goods,CA,Manual_Keyed,1,34613.0,0.7541293760334188,0.7541293760334188,0,Low
8447,2024-02-14 07:11:00,75,7815,mobile,Digital Goods,UK,Manual_Keyed,1,0.0,0.5652491906172612,0.5652491906172612,0,Low
8448,2024-02-14 07:12:00,85,7815,mobile,Digital Goods,DE,Manual_Keyed,0,1.0,0.6595448270903712,0.6595448270903712,0,Low
8449,2024-02-14 07:13:00,77,7815,mobile,Digital Goods,DE,Manual_Keyed,0,1.0,0.6294548636302507,0.6294548636302507,0,Low
8450,2024-02-14 07:14:00,79,7815,mobile,Digital Goods,UK,Manual_Keyed,0,1.0,0.5652491906172612,0.5652491906172612,0,Low
8451,2024-02-14 07:15:00,87,7815,mobile,Digital Goods,AU,Manual_Keyed,0,1.0,0.4238723872825673,0.4238723872825673,0,Low
8452,2024-02-14 07:16:00,75,7815,mobile,Digital Goods,CA,Manual_Keyed,0,1.0,0.6944126406365128,0.6944126406365128,0,Low
8453,2024-02-14 07:24:00,284,6115,web,Fashion,DE,Contactless,0,9999.0,0.3093935306616067,0.3093935306616067,0,Low
8454,2024-02-14 07:32:00,420,6758,web,Travel,DE,Manual_Keyed,1,42045.0,0.5900528519563673,0.5900528519563673,0,Low
8455,2024-02-14 07:37:00,2928,5534,mobile,Travel,CA,Manual_Keyed,0,9706.0,0.4168164409714884,0.4168164409714884,0,Low
8456,2024-02-14 07:37:00,70,7265,mobile,Digital Goods,AU,Manual_Keyed,0,7620.0,0.7599908235017647,0.7599908235017647,0,Medium
8457,2024-02-14 07:38:00,50,7265,mobile,Digital Goods,UK,Manual_Keyed,0,1.0,0.4549933685247065,0.4549933685247065,0,Low
8458,2024-02-14 07:38:00,67,7265,mobile,Digital Goods,CA,Manual_Keyed,0,0.0,0.7867449657845563,0.7867449657845563,0,Medium
8459,2024-02-14 07:47:00,403,3542,tablet,Digital Goods,UK,Chip,0,30595.0,0.3095491539554423,0.3095491539554423,0,Low
8460,2024-02-14 07:49:00,122,1105,web,Grocery,US,Contactless,0,1321.0,0.061092449552953856,0.061092449552953856,0,Low
8461,2024-02-14 08:04:00,195,2597,tablet,Digital Goods,UK,Chip,0,63690.0,0.6036770873024837,0.6036770873024837,0,Low
8462,2024-02-14 08:14:00,251,4455,web,Fashion,US,Contactless,0,9999.0,0.1684192377914539,0.1684192377914539,0,Low
8463,2024-02-14 08:27:00,483,7098,web,Fashion,US,Chip,0,10327.0,0.07448268812459782,0.07448268812459782,0,Low
8464,2024-02-14 08:31:00,1165,2452,mobile,Travel,UK,Manual_Keyed,0,52520.0,0.6998097381627351,0.6998097381627351,0,Low
8465,2024-02-14 08:42:00,87,1098,mobile,Grocery,US,Contactless,0,4928.0,0.25795170684984037,0.25795170684984037,0,Low
8466,2024-02-14 08:43:00,51,6576,mobile,Digital Goods,CA,Manual_Keyed,0,9999.0,0.4767381528801326,0.4767381528801326,0,Low
8467,2024-02-14 08:44:00,50,6576,mobile,Digital Goods,UK,Manual_Keyed,0,1.0,0.45291981055743435,0.45291981055743435,0,Low
8468,2024-02-14 08:45:00,67,6576,mobile,Digital Goods,UK,Manual_Keyed,0,1.0,0.6606998395901829,0.6606998395901829,0,Low
8469,2024-02-14 08:45:00,59,6576,mobile,Digital Goods,UK,Manual_Keyed,0,0.0,0.760856809353386,0.760856809353386,0,Medium
8470,2024-02-14 08:46:00,56,6576,mobile,Digital Goods,DE,Manual_Keyed,0,1.0,0.420152838511678,0.420152838511678,0,Low
8471,2024-02-14 08:56:00,485,4336,tablet,Electronics,US,Chip,0,9999.0,0.2501420425486654,0.2501420425486654,0,Low
8472,2024-02-14 09:06:00,376,5780,mobile,Travel,AU,Contactless,0,38765.0,0.5663161600250887,0.5663161600250887,0,Low
8473,2024-02-14 09:18:00,83,7314,web,Electronics,DE,Contactless,0,9999.0,0.5404924139659618,0.5404924139659618,0,Low
8474,2024-02-14 09:18:00,87,1644,mobile,Digital Goods,UK,Manual_Keyed,0,9999.0,0.7367179507557504,0.7367179507557504,0,Low
8475,2024-02-14 09:19:00,73,1644,mobile,Digital Goods,UK,Manual_Keyed,0,1.0,0.4393458731095068,0.4393458731095068,0,Low
8476,2024-02-14 09:20:00,66,1644,mobile,Digital Goods,DE,Manual_Keyed,0,1.0,0.6852386052616134,0.6852386052616134,0,Low
8477,2024-02-14 09:21:00,64,1644,mobile,Digital Goods,UK,Manual_Keyed,0,1.0,0.6390949345496248,0.6390949345496248,0,Low
8478,2024-02-14 09:21:00,71,1644,mobile,Digital Goods,DE,Manual_Keyed,0,0.0,0.537819549711081,0.537819549711081,0,Low
8479,2024-02-14 09:21:00,86,1644,mobile,Digital Goods,AU,Manual_Keyed,0,0.0,0.5337644332808481,0.5337644332808481,0,Low
8480,2024-02-14 09:34:00,46,4326,mobile,Electronics,US,Chip,0,58709.0,0.06417730259183313,0.06417730259183313,0,Low
8481,2024-02-14 09:42:00,118,3480,mobile,Grocery,UK,Chip,0,9999.0,0.24716003242936838,0.24716003242936838,0,Low
8482,2024-02-14 09:50:00,135,3383,web,Digital Goods,CA,Contactless,0,9999.0,0.535035676311877,0.535035676311877,0,Low
8483,2024-02-14 09:55:00,628,1318,web,Travel,US,Manual_Keyed,0,9999.0,0.19894568737408783,0.19894568737408783,0,Low
8484,2024-02-14 10:06:00,217,4880,mobile,Digital Goods,AU,Contactless,0,767.0,0.02557547772891972,0.02557547772891972,0,Low
8485,2024-02-14 10:18:00,162,5714,web,Travel,US,Chip,0,9999.0,0.16281557383824777,0.16281557383824777,0,Low
8486,2024-02-14 10:19:00,68,7131,mobile,Digital Goods,AU,Manual_Keyed,0,24618.0,0.6722488304229733,0.6722488304229733,0,Low
8487,2024-02-14 10:19:00,84,7131,mobile,Digital Goods,AU,Manual_Keyed,0,0.0,0.559487291405298,0.559487291405298,0,Low
8488,2024-02-14 10:20:00,83,7131,mobile,Digital Goods,AU,Manual_Keyed,0,1.0,0.559487291405298,0.559487291405298,0,Low
8489,2024-02-14 10:21:00,81,7131,mobile,Digital Goods,UK,Manual_Keyed,0,1.0,0.6448580862831147,0.6448580862831147,0,Low
8490,2024-02-14 10:30:00,60,4786,tablet,Travel,DE,Contactless,0,9999.0,0.2684100133369772,0.2684100133369772,0,Low
8491,2024-02-14 10:38:00,270,7544,web,Grocery,US,Contactless,0,8111.0,0.14719560777379495,0.14719560777379495,0,Low
8492,2024-02-14 10:44:00,81,6801,web,Grocery,US,Chip,0,16035.0,0.18951408709414705,0.18951408709414705,0,Low
8493,2024-02-14 10:46:00,301,4527,web,Grocery,CA,Chip,0,1301.0,0.1584246187975553,0.1584246187975553,0,Low
8494,2024-02-14 10:57:00,1251,2798,web,Travel,UK,Manual_Keyed,0,4646.0,0.1676830172981736,0.1676830172981736,0,Low
8495,2024-02-14 10:57:00,54,4889,mobile,Digital Goods,AU,Manual_Keyed,0,9999.0,0.26714880401210445,0.26714880401210445,0,Low
8496,2024-02-14 10:58:00,75,4889,mobile,Digital Goods,DE,Manual_Keyed,0,1.0,0.5139579574534857,0.5139579574534857,0,Low
8497,2024-02-14 10:59:00,80,4889,mobile,Digital Goods,DE,Manual_Keyed,0,1.0,0.6762142605484783,0.6762142605484783,0,Low
8498,2024-02-14 10:59:00,84,4889,mobile,Digital Goods,CA,Manual_Keyed,1,0.0,0.7553645748963064,0.7553645748963064,0,Medium
8499,2024-02-14 11:07:00,42,7181,mobile,Travel,US,Manual_Keyed,0,52000.0,0.17751283533812137,0.17751283533812137,0,Low
8500,2024-02-14 11:08:00,84,6791,mobile,Digital Goods,DE,Manual_Keyed,0,6960.0,0.9502464859779152,0.9502464859779152,1,Critical
8501,2024-02-14 11:08:00,89,6791,mobile,Digital Goods,CA,Manual_Keyed,0,0.0,0.8675613818231493,0.8675613818231493,1,Medium
8502,2024-02-14 11:09:00,86,6791,mobile,Digital Goods,AU,Manual_Keyed,0,1.0,0.7275680178423862,0.7275680178423862,0,Low
8503,2024-02-14 11:10:00,59,6791,mobile,Digital Goods,DE,Manual_Keyed,1,1.0,0.946157338901063,0.946157338901063,1,Critical
8504,2024-02-14 11:17:00,253,1823,mobile,Digital Goods,US,Chip,0,18091.0,0.373390231973485,0.373390231973485,0,Low
8505,2024-02-14 11:17:00,53,6067,mobile,Digital Goods,CA,Manual_Keyed,0,28919.0,0.2409216476582222,0.2409216476582222,0,Low
8506,2024-02-14 11:18:00,52,6067,mobile,Digital Goods,DE,Manual_Keyed,0,1.0,0.6912297777812366,0.6912297777812366,0,Low
8507,2024-02-14 11:19:00,71,6067,mobile,Digital Goods,CA,Manual_Keyed,0,1.0,0.8046214692661143,0.8046214692661143,0,Medium
8508,2024-02-14 11:20:00,57,6067,mobile,Digital Goods,DE,Manual_Keyed,1,1.0,0.6488302535709229,0.6488302535709229,0,Low
8509,2024-02-14 11:20:00,59,1655,mobile,Digital Goods,UK,Manual_Keyed,0,3904.0,0.8549691337892443,0.8549691337892443,1,Medium
8510,2024-02-14 11:21:00,69,1655,mobile,Digital Goods,AU,Manual_Keyed,0,1.0,0.6205803480236747,0.6205803480236747,0,Low
8511,2024-02-14 11:21:00,68,1655,mobile,Digital Goods,DE,Manual_Keyed,0,0.0,0.9017533700898173,0.9017533700898173,1,High
8512,2024-02-14 11:22:00,65,1655,mobile,Digital Goods,CA,Manual_Keyed,0,1.0,0.9003900501386205,0.9003900501386205,1,High
8513,2024-02-14 11:23:00,52,1655,mobile,Digital Goods,CA,Manual_Keyed,0,1.0,0.6576058755725033,0.6576058755725033,0,Low
8514,2024-02-14 11:23:00,75,1655,mobile,Digital Goods,DE,Manual_Keyed,0,0.0,0.8797114107950863,0.8797114107950863,1,Medium
8515,2024-02-14 11:37:00,486,7084,mobile,Grocery,US,Contactless,0,24363.0,0.02114678622973782,0.02114678622973782,0,Low
8516,2024-02-14 11:44:00,60,2860,mobile,Travel,DE,Contactless,0,4389.0,0.2805666721846366,0.2805666721846366,0,Low
8517,2024-02-14 11:45:00,75,2773,mobile,Digital Goods,AU,Manual_Keyed,0,9999.0,0.46776098662769067,0.46776098662769067,0,Low
8518,2024-02-14 11:46:00,82,2773,mobile,Digital Goods,AU,Manual_Keyed,0,1.0,0.7376829334171967,0.7376829334171967,0,Low
8519,2024-02-14 11:46:00,53,2773,mobile,Digital Goods,UK,Manual_Keyed,0,0.0,0.6106383557094104,0.6106383557094104,0,Low
8520,2024-02-14 11:46:00,75,2773,mobile,Digital Goods,CA,Manual_Keyed,0,0.0,0.7891337414757802,0.7891337414757802,0,Medium
8521,2024-02-14 11:47:00,77,2773,mobile,Digital Goods,CA,Manual_Keyed,0,1.0,0.7891337414757802,0.7891337414757802,0,Medium
8522,2024-02-14 11:59:00,184,2535,mobile,Grocery,CA,Contactless,0,30970.0,0.2987750119448358,0.2987750119448358,0,Low
8523,2024-02-14 12:09:00,27,4088,web,Electronics,US,Manual_Keyed,0,48123.0,0.04629441631994393,0.04629441631994393,0,Low
8524,2024-02-14 12:19:00,380,2509,mobile,Travel,AU,Chip,0,12258.0,0.635413825805932,0.635413825805932,0,Low
8525,2024-02-14 12:31:00,146,6881,mobile,Grocery,DE,Contactless,0,24894.0,0.0558145471461002,0.0558145471461002,0,Low
8526,2024-02-14 12:34:00,108,4162,mobile,Digital Goods,US,Chip,0,41376.0,0.4198687842783326,0.4198687842783326,0,Low
8527,2024-02-14 12:41:00,314,7001,mobile,Digital Goods,US,Contactless,0,9999.0,0.30984967140424474,0.30984967140424474,0,Low
8528,2024-02-14 12:41:00,76,6812,mobile,Digital Goods,CA,Manual_Keyed,0,41849.0,0.679858812965928,0.679858812965928,0,Low
8529,2024-02-14 12:42:00,55,6812,mobile,Digital Goods,UK,Manual_Keyed,0,1.0,0.6163628663134906,0.6163628663134906,0,Low
8530,2024-02-14 12:43:00,70,6812,mobile,Digital Goods,AU,Manual_Keyed,0,1.0,0.6205803480236747,0.6205803480236747,0,Low
8531,2024-02-14 12:43:00,55,6812,mobile,Digital Goods,CA,Manual_Keyed,0,0.0,0.6189713403947515,0.6189713403947515,0,Low
8532,2024-02-14 12:44:00,74,6812,mobile,Digital Goods,UK,Manual_Keyed,0,1.0,0.7952994585887391,0.7952994585887391,0,Medium
8533,2024-02-14 12:44:00,68,2885,mobile,Digital Goods,DE,Manual_Keyed,0,569.0,0.903903932303177,0.903903932303177,1,High
8534,2024-02-14 12:45:00,83,2885,mobile,Digital Goods,CA,Manual_Keyed,0,1.0,0.903499957817222,0.903499957817222,1,High
8535,2024-02-14 12:46:00,66,2885,mobile,Digital Goods,UK,Manual_Keyed,0,1.0,0.897745871546647,0.897745871546647,1,High
8536,2024-02-14 12:46:00,71,2885,mobile,Digital Goods,CA,Manual_Keyed,0,0.0,0.8084465466230424,0.8084465466230424,0,Medium
8537,2024-02-14 12:47:00,77,2885,mobile,Digital Goods,AU,Manual_Keyed,0,1.0,0.5977961781515958,0.5977961781515958,0,Low
8538,2024-02-14 12:48:00,84,2885,mobile,Digital Goods,DE,Manual_Keyed,0,1.0,0.9397421488696072,0.9397421488696072,1,Critical
8539,2024-02-14 12:48:00,84,2885,mobile,Digital Goods,CA,Manual_Keyed,0,0.0,0.903499957817222,0.903499957817222,1,High
8540,2024-02-14 12:56:00,189,7624,mobile,Electronics,AU,Chip,0,8517.0,0.3127718639531322,0.3127718639531322,0,Low
8541,2024-02-14 13:02:00,49,2884,mobile,Digital Goods,UK,Contactless,0,1435.0,0.019079461134675336,0.019079461134675336,0,Low
8542,2024-02-14 13:03:00,79,3212,mobile,Digital Goods,DE,Manual_Keyed,0,9999.0,0.7071731325511972,0.7071731325511972,0,Low
8543,2024-02-14 13:03:00,51,3212,mobile,Digital Goods,UK,Manual_Keyed,0,0.0,0.6840705764691103,0.6840705764691103,0,Low
8544,2024-02-14 13:04:00,66,3212,mobile,Digital Goods,DE,Manual_Keyed,0,1.0,0.9391361247066832,0.9391361247066832,1,Critical
8545,2024-02-14 13:05:00,59,3212,mobile,Digital Goods,AU,Manual_Keyed,0,1.0,0.8333073956108792,0.8333073956108792,0,Medium
8546,2024-02-14 13:05:00,50,3212,mobile,Digital Goods,DE,Manual_Keyed,0,0.0,0.7329689733361763,0.7329689733361763,0,Low
8547,2024-02-14 13:06:00,57,3212,mobile,Digital Goods,UK,Manual_Keyed,0,1.0,0.641198265438208,0.641198265438208,0,Low
8548,2024-02-14 13:14:00,2901,4306,web,Travel,AU,Manual_Keyed,0,9999.0,0.4253140585728056,0.4253140585728056,0,Low
8549,2024-02-14 13:24:00,237,6321,mobile,Fashion,US,Contactless,0,24393.0,0.24850012474936417,0.24850012474936417,0,Low
8550,2024-02-14 13:33:00,87,7474,tablet,Electronics,US,Contactless,0,7304.0,0.5870661410710121,0.5870661410710121,0,Low
8551,2024-02-14 13:44:00,489,1711,mobile,Travel,US,Chip,0,7365.0,0.12748155705905945,0.12748155705905945,0,Low
8552,2024-02-14 13:58:00,390,4464,tablet,Digital Goods,US,Contactless,0,9999.0,0.21060781198739162,0.21060781198739162,0,Low
8553,2024-02-14 14:10:00,246,4867,mobile,Fashion,UK,Contactless,0,9999.0,0.11195702343428561,0.11195702343428561,0,Low
8554,2024-02-14 14:18:00,12,1550,web,Grocery,UK,Contactless,0,8993.0,0.1554778786306971,0.1554778786306971,0,Low
8555,2024-02-14 14:29:00,493,7922,mobile,Grocery,AU,Contactless,0,5436.0,0.023852297596309142,0.023852297596309142,0,Low
8556,2024-02-14 14:30:00,86,7951,mobile,Digital Goods,AU,Manual_Keyed,0,59827.0,0.6122453199319392,0.6122453199319392,0,Low
8557,2024-02-14 14:31:00,73,7951,mobile,Digital Goods,CA,Manual_Keyed,0,1.0,0.7509820726978815,0.7509820726978815,0,Low
8558,2024-02-14 14:32:00,80,7951,mobile,Digital Goods,CA,Manual_Keyed,0,1.0,0.8748113990081845,0.8748113990081845,1,Medium
8559,2024-02-14 14:39:00,287,7371,web,Digital Goods,AU,Chip,0,43012.0,0.20909643953984647,0.20909643953984647,0,Low
8560,2024-02-14 14:45:00,482,1245,mobile,Grocery,UK,Chip,0,2368.0,0.06441163965510883,0.06441163965510883,0,Low
8561,2024-02-14 14:57:00,349,2665,web,Fashion,AU,Chip,0,9999.0,0.25917201307769655,0.25917201307769655,0,Low
8562,2024-02-14 15:00:00,195,2081,mobile,Fashion,CA,Contactless,0,4832.0,0.05517677598792461,0.05517677598792461,0,Low
8563,2024-02-14 15:08:00,166,2713,mobile,Fashion,CA,Chip,0,9999.0,0.17616249971529407,0.17616249971529407,0,Low
8564,2024-02-14 15:18:00,455,6438,web,Electronics,UK,Contactless,0,58586.0,0.03417905009183706,0.03417905009183706,0,Low
8565,2024-02-14 15:19:00,59,2625,mobile,Digital Goods,UK,Manual_Keyed,1,9999.0,0.7835512689181701,0.7835512689181701,0,Medium
8566,2024-02-14 15:19:00,60,2625,mobile,Digital Goods,UK,Manual_Keyed,0,0.0,0.8892993650617124,0.8892993650617124,1,High
8567,2024-02-14 15:20:00,61,2625,mobile,Digital Goods,AU,Manual_Keyed,0,1.0,0.8213746234717878,0.8213746234717878,0,Medium
8568,2024-02-14 15:21:00,71,2625,mobile,Digital Goods,DE,Manual_Keyed,0,1.0,0.8709153259525699,0.8709153259525699,1,Medium
8569,2024-02-14 15:21:00,77,2625,mobile,Digital Goods,CA,Manual_Keyed,0,0.0,0.7582971791582509,0.7582971791582509,0,Medium
8570,2024-02-14 15:22:00,68,2945,mobile,Digital Goods,DE,Manual_Keyed,0,38277.0,0.678651938781169,0.678651938781169,0,Low
8571,2024-02-14 15:23:00,54,2945,mobile,Digital Goods,CA,Manual_Keyed,0,1.0,0.5780672537081564,0.5780672537081564,0,Low
8572,2024-02-14 15:23:00,89,2945,mobile,Digital Goods,DE,Manual_Keyed,0,0.0,0.8951117328385326,0.8951117328385326,1,High
8573,2024-02-14 15:24:00,63,2945,mobile,Digital Goods,CA,Manual_Keyed,0,1.0,0.8906618381277873,0.8906618381277873,1,High
8574,2024-02-14 15:31:00,133,4506,web,Travel,CA,Chip,0,9999.0,0.20942259932304164,0.20942259932304164,0,Low
8575,2024-02-14 15:35:00,172,6688,mobile,Fashion,AU,Chip,0,7623.0,0.2650096725331506,0.2650096725331506,0,Low
8576,2024-02-14 15:39:00,293,1114,mobile,Travel,US,Chip,0,2764.0,0.23001320856690485,0.23001320856690485,0,Low
8577,2024-02-14 15:44:00,278,1330,mobile,Digital Goods,CA,Contactless,0,51696.0,0.42023694456032457,0.42023694456032457,0,Low
8578,2024-02-14 15:52:00,441,6537,web,Digital Goods,US,Contactless,0,9999.0,0.16309157332434868,0.16309157332434868,0,Low
8579,2024-02-14 15:53:00,56,5449,mobile,Digital Goods,UK,Manual_Keyed,0,9999.0,0.2743636497823096,0.2743636497823096,0,Low
8580,2024-02-14 15:54:00,64,5449,mobile,Digital Goods,DE,Manual_Keyed,0,1.0,0.9265906599931324,0.9265906599931324,1,High
8581,2024-02-14 15:54:00,81,5449,mobile,Digital Goods,DE,Manual_Keyed,0,0.0,0.9186786391086889,0.9186786391086889,1,High
8582,2024-02-14 15:55:00,87,5449,mobile,Digital Goods,CA,Manual_Keyed,0,1.0,0.8366912921936209,0.8366912921936209,1,Medium
8583,2024-02-14 15:56:00,64,5449,mobile,Digital Goods,CA,Manual_Keyed,1,1.0,0.8834197604932916,0.8834197604932916,1,Medium
8584,2024-02-14 15:56:00,84,5449,mobile,Digital Goods,UK,Manual_Keyed,0,0.0,0.882792871440451,0.882792871440451,1,Medium
8585,2024-02-14 16:08:00,490,1959,web,Digital Goods,CA,Chip,0,9999.0,0.4301812035110953,0.4301812035110953,0,Low
8586,2024-02-14 16:13:00,238,1941,tablet,Fashion,US,Contactless,0,63291.0,0.04427454153997044,0.04427454153997044,0,Low
8587,2024-02-14 16:14:00,66,2726,mobile,Digital Goods,DE,Manual_Keyed,0,13057.0,0.6856076818074547,0.6856076818074547,0,Low
8588,2024-02-14 16:15:00,71,2726,mobile,Digital Goods,UK,Manual_Keyed,0,1.0,0.7844469268330686,0.7844469268330686,0,Medium
8589,2024-02-14 16:15:00,56,2726,mobile,Digital Goods,CA,Manual_Keyed,0,0.0,0.5553286795138278,0.5553286795138278,0,Low
8590,2024-02-14 16:16:00,69,2726,mobile,Digital Goods,AU,Manual_Keyed,0,1.0,0.5783076775305772,0.5783076775305772,0,Low
8591,2024-02-14 16:16:00,89,2726,mobile,Digital Goods,AU,Manual_Keyed,0,0.0,0.624312750635046,0.624312750635046,0,Low
8592,2024-02-14 16:17:00,61,2726,mobile,Digital Goods,AU,Manual_Keyed,0,1.0,0.8073790554257857,0.8073790554257857,0,Medium
8593,2024-02-14 16:18:00,87,6958,mobile,Digital Goods,DE,Manual_Keyed,0,9999.0,0.7311276018557118,0.7311276018557118,0,Low
8594,2024-02-14 16:18:00,72,6958,mobile,Digital Goods,DE,Manual_Keyed,0,0.0,0.8482235221422605,0.8482235221422605,1,Medium
8595,2024-02-14 16:19:00,67,6958,mobile,Digital Goods,DE,Manual_Keyed,0,1.0,0.8752169591289072,0.8752169591289072,1,Medium
8596,2024-02-14 16:20:00,83,6958,mobile,Digital Goods,AU,Manual_Keyed,1,1.0,0.698580088315932,0.698580088315932,0,Low
8597,2024-02-14 16:20:00,53,6958,mobile,Digital Goods,AU,Manual_Keyed,0,0.0,0.39051094550959514,0.39051094550959514,0,Low
8598,2024-02-14 16:21:00,88,6958,mobile,Digital Goods,UK,Manual_Keyed,0,1.0,0.8437629059133903,0.8437629059133903,1,Medium
8599,2024-02-14 16:21:00,58,6958,mobile,Digital Goods,UK,Manual_Keyed,0,0.0,0.8929670583808195,0.8929670583808195,1,High
8600,2024-02-14 16:22:00,77,5829,mobile,Digital Goods,UK,Manual_Keyed,0,9506.0,0.5696726249321667,0.5696726249321667,0,Low
8601,2024-02-14 16:22:00,86,5829,mobile,Digital Goods,UK,Manual_Keyed,0,0.0,0.8716167593959144,0.8716167593959144,1,Medium
8602,2024-02-14 16:23:00,83,5829,mobile,Digital Goods,DE,Manual_Keyed,0,1.0,0.9156055806140252,0.9156055806140252,1,High
8603,2024-02-14 16:25:00,473,1842,web,Grocery,DE,Contactless,0,5285.0,0.058101744994806526,0.058101744994806526,0,Low
8604,2024-02-14 16:33:00,176,4066,mobile,Travel,DE,Contactless,0,2536.0,0.1185921902411336,0.1185921902411336,0,Low
8605,2024-02-14 16:36:00,192,3621,web,Digital Goods,DE,Chip,0,9999.0,0.39985219788560483,0.39985219788560483,0,Low
8606,2024-02-14 16:42:00,257,7103,mobile,Grocery,DE,Chip,0,30029.0,0.018794880415060652,0.018794880415060652,0,Low
8607,2024-02-14 16:50:00,388,3618,mobile,Electronics,US,Chip,0,3582.0,0.22973951035088408,0.22973951035088408,0,Low
8608,2024-02-14 16:57:00,236,6372,mobile,Electronics,US,Contactless,0,30096.0,0.1381576737531912,0.1381576737531912,0,Low
8609,2024-02-14 16:59:00,124,7091,mobile,Travel,US,Contactless,0,29086.0,0.16231645446632206,0.16231645446632206,0,Low
8610,2024-02-14 17:05:00,100,7447,mobile,Fashion,US,Contactless,0,9999.0,0.10819936138122321,0.10819936138122321,0,Low
8611,2024-02-14 17:20:00,520,5625,web,Travel,UK,Manual_Keyed,1,867.0,0.10435175211795136,0.10435175211795136,0,Low
8612,2024-02-14 17:29:00,245,3033,mobile,Digital Goods,US,Manual_Keyed,0,62531.0,0.5981619397098287,0.5981619397098287,0,Low
8613,2024-02-14 17:38:00,97,3757,mobile,Fashion,CA,Chip,0,38745.0,0.10770964569529175,0.10770964569529175,0,Low
8614,2024-02-14 17:39:00,59,5573,mobile,Digital Goods,DE,Manual_Keyed,0,22615.0,0.7007940114985084,0.7007940114985084,0,Low
8615,2024-02-14 17:39:00,60,5573,mobile,Digital Goods,CA,Manual_Keyed,0,0.0,0.8278060687526899,0.8278060687526899,0,Medium
8616,2024-02-14 17:40:00,60,5573,mobile,Digital Goods,DE,Manual_Keyed,0,1.0,0.8889832791536839,0.8889832791536839,1,High
8617,2024-02-14 17:41:00,81,5573,mobile,Digital Goods,UK,Manual_Keyed,0,1.0,0.8239904710796556,0.8239904710796556,0,Medium
8618,2024-02-14 17:44:00,244,2586,mobile,Travel,DE,Contactless,0,9999.0,0.33568688879685915,0.33568688879685915,0,Low
8619,2024-02-14 17:49:00,175,3085,mobile,Travel,CA,Manual_Keyed,0,9999.0,0.6480715650792285,0.6480715650792285,0,Low
8620,2024-02-14 17:54:00,111,1415,tablet,Grocery,US,Contactless,0,51202.0,0.028456852498331162,0.028456852498331162,0,Low
8621,2024-02-14 18:00:00,373,6536,web,Fashion,AU,Manual_Keyed,0,9999.0,0.6167680859257345,0.6167680859257345,0,Low
