transaction_id,transaction_time,amount,user_id,device_type,merchant_category,ip_country,entry_mode,is_fraud,inter_txn_minutes,anomaly_score,risk_flag
2605,2024-01-16 10:57:00,306,2906,mobile,Digital Goods,AU,Contactless,0,20006.0,9.66427605764357e-07,0
7256,2024-02-11 06:45:00,78,2906,web,Digital Goods,AU,Chip,0,37188.0,4.642379026383975e-06,0
1053,2024-01-07 03:32:00,298,2908,mobile,Electronics,CA,Contactless,0,9999.0,3.2240177378253737e-07,0
3342,2024-01-20 21:16:00,96,2908,web,Travel,US,Chip,0,19784.0,3.040879917342375e-07,0
3486,2024-01-21 17:01:00,45,2908,web,Digital Goods,DE,Manual_Keyed,0,1185.0,4.0730661672371094e-05,0
5049,2024-01-31 02:09:00,978,2908,web,Travel,DE,Manual_Keyed,1,13508.0,0.9999925886327992,1
864,2024-01-06 01:27:00,38,2909,tablet,Grocery,US,Contactless,0,9999.0,1.6117100553709367e-07,0
821,2024-01-05 18:52:00,389,2910,mobile,Electronics,US,Chip,0,9999.0,2.6070621745511996e-07,0
6099,2024-02-06 08:07:00,69,2913,mobile,Digital Goods,US,Chip,0,9999.0,5.800608524231465e-07,0
7986,2024-02-13 04:17:00,389,2916,web,Digital Goods,AU,Chip,0,9999.0,5.010716683599445e-07,0
8685,2024-02-14 21:15:00,495,2916,mobile,Grocery,US,Contactless,0,2458.0,3.22293528518111e-07,0
3743,2024-01-23 04:34:00,50,2917,web,Grocery,AU,Contactless,0,9999.0,4.872306673614503e-07,0
5272,2024-02-01 08:10:00,434,2917,mobile,Travel,US,Chip,0,13176.0,3.0734656980694955e-07,0
1879,2024-01-12 02:26:00,382,2918,mobile,Fashion,UK,Chip,0,9999.0,3.759485634596023e-07,0
1945,2024-01-12 12:13:00,141,2918,mobile,Fashion,UK,Contactless,0,587.0,2.6687231840742385e-07,0
2537,2024-01-16 01:43:00,453,2918,mobile,Grocery,DE,Chip,0,5130.0,2.803751653421474e-07,0
4894,2024-01-30 03:26:00,165,2919,web,Electronics,US,Chip,0,9999.0,2.258683691270794e-07,0
12,2024-01-01 01:48:00,342,2920,mobile,Travel,US,Contactless,0,9999.0,2.994783398308105e-07,0
7753,2024-02-12 12:40:00,76,2920,mobile,Digital Goods,DE,Manual_Keyed,1,61132.0,0.9999274132090726,1
7754,2024-02-12 12:40:00,53,2920,mobile,Digital Goods,DE,Manual_Keyed,1,0.0,0.9999984505656865,1
7755,2024-02-12 12:41:00,53,2920,mobile,Digital Goods,AU,Manual_Keyed,1,1.0,0.9999985033189717,1
9440,2024-02-16 15:46:00,68,2920,mobile,Digital Goods,CA,Manual_Keyed,1,5945.0,0.9999841101102634,1
9441,2024-02-16 15:47:00,68,2920,mobile,Digital Goods,UK,Manual_Keyed,1,1.0,0.99999903181823,1
9442,2024-02-16 15:47:00,80,2920,mobile,Digital Goods,CA,Manual_Keyed,1,0.0,0.9999990424042984,1
9443,2024-02-16 15:47:00,70,2920,mobile,Digital Goods,DE,Manual_Keyed,1,0.0,0.9999990453737164,1
9444,2024-02-16 15:48:00,82,2920,mobile,Digital Goods,AU,Manual_Keyed,1,1.0,0.999997081980139,1
9445,2024-02-16 15:49:00,64,2920,mobile,Digital Goods,AU,Manual_Keyed,1,1.0,0.9999990475101042,1
9446,2024-02-16 15:49:00,83,2920,mobile,Digital Goods,UK,Manual_Keyed,1,0.0,0.9999986659126895,1
7273,2024-02-11 07:43:00,52,2922,mobile,Fashion,US,Chip,0,9999.0,4.1135843988541746e-07,0
7983,2024-02-13 03:57:00,397,2922,mobile,Grocery,AU,Chip,0,2654.0,1.7847875700310613e-07,0
9388,2024-02-16 13:30:00,152,2923,mobile,Grocery,AU,Chip,0,9999.0,3.3142205369586093e-07,0
3355,2024-01-20 22:46:00,1667,2924,web,Travel,US,Manual_Keyed,1,9999.0,0.999983639668806,1
1098,2024-01-07 10:10:00,496,2925,mobile,Travel,DE,Chip,0,9999.0,4.2710693614539423e-07,0
2636,2024-01-16 15:52:00,1578,2927,web,Travel,CA,Manual_Keyed,1,9999.0,0.9999887395906167,1
3309,2024-01-20 16:14:00,45,2928,mobile,Digital Goods,DE,Contactless,0,9999.0,1.881764335435261e-06,0
7510,2024-02-11 22:58:00,421,2928,web,Travel,AU,Contactless,0,32084.0,3.974845070141401e-07,0
1627,2024-01-10 14:43:00,28,2931,mobile,Fashion,US,Contactless,0,9999.0,1.683234995626651e-07,0
9665,2024-02-17 05:06:00,308,2932,mobile,Electronics,US,Chip,0,9999.0,2.634999206724786e-07,0
2788,2024-01-17 13:08:00,288,2933,mobile,Digital Goods,AU,Contactless,0,9999.0,9.992311606587238e-07,0
1819,2024-01-11 18:12:00,245,2934,web,Electronics,US,Contactless,0,9999.0,2.6070621745511996e-07,0
553,2024-01-04 07:11:00,329,2935,tablet,Fashion,AU,Manual_Keyed,0,9999.0,1.7660421584519653e-06,0
2908,2024-01-18 05:54:00,204,2936,mobile,Electronics,US,Contactless,0,9999.0,2.634999206724786e-07,0
3150,2024-01-19 16:21:00,45,2936,mobile,Travel,US,Contactless,0,2067.0,1.9098974416665955e-07,0
6091,2024-02-06 06:34:00,603,2936,mobile,Travel,US,Manual_Keyed,1,25333.0,0.9999852737943002,1
7453,2024-02-11 18:16:00,86,2936,mobile,Digital Goods,UK,Manual_Keyed,1,7902.0,0.9998701376965969,1
7454,2024-02-11 18:17:00,76,2936,mobile,Digital Goods,DE,Manual_Keyed,1,1.0,0.9999990588558556,1
7455,2024-02-11 18:18:00,84,2936,mobile,Digital Goods,UK,Manual_Keyed,1,1.0,0.9999986846149972,1
7456,2024-02-11 18:19:00,57,2936,mobile,Digital Goods,UK,Manual_Keyed,1,1.0,0.9999995785496738,1
7457,2024-02-11 18:19:00,59,2936,mobile,Digital Goods,DE,Manual_Keyed,1,0.0,0.9999990650370154,1
5775,2024-02-04 09:34:00,35,2937,mobile,Digital Goods,DE,Contactless,0,9999.0,1.1219603533049355e-06,0
1217,2024-01-08 02:49:00,209,2939,web,Digital Goods,US,Contactless,0,9999.0,2.8245818866743697e-07,0
2972,2024-01-18 15:14:00,110,2939,mobile,Grocery,US,Chip,0,15145.0,2.708722224983519e-07,0
4181,2024-01-25 20:55:00,2886,2939,web,Travel,DE,Manual_Keyed,1,10421.0,0.9999903878409799,1
9422,2024-02-16 14:48:00,242,2939,mobile,Travel,US,Contactless,0,31313.0,3.159456296087563e-07,0
7527,2024-02-12 00:16:00,284,2940,mobile,Electronics,US,Contactless,0,9999.0,2.5675418713646814e-07,0
241,2024-01-02 10:42:00,177,2941,mobile,Travel,US,Chip,0,9999.0,2.6345309226899764e-07,0
5991,2024-02-05 16:47:00,278,2942,tablet,Travel,DE,Contactless,0,9999.0,3.6897455835848326e-07,0
3162,2024-01-19 18:03:00,164,2943,mobile,Travel,US,Chip,0,9999.0,3.040879917342375e-07,0
5037,2024-01-31 00:09:00,335,2943,web,Fashion,DE,Contactless,0,16206.0,3.667856050606541e-07,0
82,2024-01-01 11:36:00,477,2944,mobile,Fashion,US,Chip,0,9999.0,2.772448837335521e-07,0
1464,2024-01-09 14:39:00,36,2944,web,Grocery,DE,Chip,0,11703.0,1.6390933136699852e-07,0
703,2024-01-05 04:00:00,374,2945,mobile,Electronics,DE,Chip,0,9999.0,3.999778439397215e-07,0
3046,2024-01-19 01:25:00,109,2945,mobile,Grocery,US,Manual_Keyed,0,20005.0,3.547378645747752e-06,0
8570,2024-02-14 15:22:00,68,2945,mobile,Digital Goods,DE,Manual_Keyed,1,38277.0,0.9998651194340388,1
8571,2024-02-14 15:23:00,54,2945,mobile,Digital Goods,CA,Manual_Keyed,1,1.0,0.9999898922896785,1
8572,2024-02-14 15:23:00,89,2945,mobile,Digital Goods,DE,Manual_Keyed,1,0.0,0.9999929382458821,1
8573,2024-02-14 15:24:00,63,2945,mobile,Digital Goods,CA,Manual_Keyed,1,1.0,0.9999980467868365,1
6110,2024-02-06 09:36:00,351,2946,mobile,Digital Goods,CA,Chip,0,9999.0,9.197169117841821e-07,0
7462,2024-02-11 19:08:00,101,2946,web,Grocery,UK,Contactless,0,7772.0,1.0052142233817458e-06,0
8418,2024-02-14 05:13:00,100,2946,tablet,Digital Goods,DE,Contactless,0,3485.0,3.381164475618279e-07,0
2067,2024-01-13 06:37:00,16,2948,mobile,Electronics,DE,Chip,0,9999.0,1.8088770932362154e-07,0
2515,2024-01-15 22:14:00,62,2948,mobile,Fashion,DE,Chip,0,3817.0,1.4437650792896612e-06,0
3014,2024-01-18 21:11:00,424,2951,tablet,Electronics,DE,Chip,0,9999.0,3.1354038151868067e-07,0
5823,2024-02-04 16:55:00,2203,2953,mobile,Travel,US,Manual_Keyed,1,9999.0,0.9999959380307837,1
899,2024-01-06 05:54:00,125,2954,mobile,Electronics,US,Chip,0,9999.0,2.634999206724786e-07,0
2175,2024-01-13 21:22:00,378,2955,mobile,Grocery,UK,Chip,0,9999.0,3.719626472901909e-07,0
2380,2024-01-15 01:39:00,387,2955,mobile,Grocery,US,Contactless,0,1697.0,2.387540684898817e-07,0
364,2024-01-03 04:13:00,421,2956,web,Fashion,CA,Manual_Keyed,0,9999.0,3.1241267716265394e-06,0
380,2024-01-03 06:28:00,327,2956,web,Electronics,AU,Contactless,0,135.0,1.5437347507677655e-07,0
765,2024-01-05 11:22:00,120,2956,web,Fashion,UK,Chip,0,3174.0,2.11072197152208e-07,0
3977,2024-01-24 14:44:00,210,2958,mobile,Digital Goods,US,Contactless,0,9999.0,2.9394578330968553e-07,0
6334,2024-02-07 17:42:00,168,2958,web,Fashion,UK,Chip,0,20338.0,3.3309628375724883e-07,0
6689,2024-02-09 19:08:00,383,2958,web,Digital Goods,US,Chip,0,2966.0,2.684616647241377e-07,0
4164,2024-01-25 18:58:00,434,2960,web,Travel,US,Chip,0,9999.0,3.040879917342375e-07,0
2865,2024-01-18 00:33:00,188,2961,mobile,Grocery,US,Contactless,0,9999.0,2.634999206724786e-07,0
3762,2024-01-23 07:43:00,23,2961,web,Electronics,AU,Contactless,0,7630.0,3.397715157288529e-07,0
588,2024-01-04 12:01:00,247,2962,mobile,Digital Goods,CA,Chip,0,9999.0,9.509051062595024e-07,0
4699,2024-01-28 22:24:00,453,2962,web,Travel,CA,Chip,0,35183.0,3.974845070141401e-07,0
5329,2024-02-01 17:00:00,177,2962,mobile,Digital Goods,UK,Chip,0,5436.0,6.561219863840338e-07,0
2663,2024-01-16 19:24:00,2167,2964,mobile,Travel,US,Manual_Keyed,1,9999.0,0.9999928068717561,1
5000,2024-01-30 18:27:00,226,2965,mobile,Grocery,US,Contactless,0,9999.0,2.3248605776224567e-07,0
5514,2024-02-02 20:06:00,388,2965,web,Travel,US,Chip,0,4419.0,1.7153060117216377e-07,0
8320,2024-02-13 21:58:00,375,2966,mobile,Electronics,US,Chip,0,9999.0,2.3248605776224567e-07,0
1404,2024-01-09 06:01:00,147,2967,mobile,Grocery,US,Contactless,0,9999.0,2.258683691270794e-07,0
3946,2024-01-24 10:09:00,157,2967,tablet,Travel,DE,Manual_Keyed,0,21848.0,6.10899717045949e-06,0
7759,2024-02-12 13:15:00,311,2967,mobile,Electronics,AU,Chip,0,27546.0,5.279107929497787e-07,0
573,2024-01-04 09:57:00,401,2969,mobile,Travel,US,Contactless,0,9999.0,3.0734656980694955e-07,0
4875,2024-01-30 00:56:00,331,2969,mobile,Travel,CA,Contactless,0,36899.0,5.43559421080319e-07,0
2995,2024-01-18 18:22:00,307,2970,mobile,Electronics,US,Chip,0,9999.0,2.6070621745511996e-07,0
4620,2024-01-28 11:00:00,353,2970,web,Grocery,CA,Contactless,0,13958.0,3.192425018221973e-07,0
5860,2024-02-04 21:57:00,407,2971,tablet,Electronics,AU,Manual_Keyed,0,9999.0,1.6367472696046252e-06,0
1193,2024-01-07 23:26:00,354,2973,web,Travel,DE,Chip,0,9999.0,3.348074460059719e-07,0
5542,2024-02-03 00:17:00,408,2973,mobile,Electronics,UK,Contactless,0,37491.0,3.759485634596023e-07,0
5319,2024-02-01 15:12:00,277,2975,mobile,Fashion,US,Chip,0,9999.0,2.708722224983519e-07,0
968,2024-01-06 15:19:00,397,2976,mobile,Digital Goods,CA,Chip,0,9999.0,8.635403497730744e-07,0
1288,2024-01-08 12:42:00,319,2978,tablet,Digital Goods,CA,Chip,0,9999.0,2.6066517895121826e-07,0
1297,2024-01-08 14:19:00,114,2978,tablet,Fashion,US,Chip,0,97.0,1.6210716018920917e-07,0
2134,2024-01-13 15:57:00,161,2979,mobile,Digital Goods,CA,Contactless,0,9999.0,8.635403497730744e-07,0
1713,2024-01-11 02:55:00,1782,2980,web,Travel,US,Manual_Keyed,1,9999.0,0.9999960741073418,1
252,2024-01-02 12:06:00,315,2981,web,Grocery,US,Chip,0,9999.0,2.3218780121756754e-07,0
2838,2024-01-17 20:39:00,94,2982,tablet,Electronics,US,Chip,0,9999.0,2.2470294159770583e-07,0
2360,2024-01-14 23:16:00,19,2984,web,Digital Goods,AU,Chip,0,9999.0,2.4584420578323786e-07,0
3802,2024-01-23 13:18:00,18,2988,mobile,Electronics,US,Chip,0,9999.0,1.7414756110860275e-07,0
4294,2024-01-26 12:52:00,201,2988,mobile,Electronics,AU,Chip,0,4294.0,1.9515247156005608e-07,0
746,2024-01-05 08:40:00,289,2989,mobile,Grocery,US,Contactless,0,9999.0,2.634999206724786e-07,0
4303,2024-01-26 14:19:00,48,2992,mobile,Travel,CA,Contactless,0,9999.0,1.7244323026742468e-07,0
5382,2024-02-02 01:01:00,83,2992,mobile,Grocery,UK,Contactless,0,9282.0,7.929526808861782e-07,0
5125,2024-01-31 12:33:00,243,2993,mobile,Travel,DE,Chip,0,9999.0,4.390576396763891e-07,0
977,2024-01-06 16:39:00,453,2994,web,Fashion,CA,Chip,0,9999.0,3.039189286245235e-07,0
7259,2024-02-11 06:58:00,175,2995,mobile,Digital Goods,US,Chip,0,9999.0,3.5744740831552187e-07,0
2529,2024-01-16 00:29:00,439,2996,mobile,Travel,DE,Contactless,0,9999.0,4.4190173878240344e-07,0
715,2024-01-05 05:59:00,327,2998,mobile,Grocery,CA,Contactless,0,9999.0,3.2240177378253737e-07,0
7953,2024-02-13 02:47:00,475,2998,mobile,Travel,US,Contactless,0,55968.0,2.6358359523377326e-07,0
4691,2024-01-28 21:40:00,298,2999,web,Electronics,US,Contactless,0,9999.0,2.6070621745511996e-07,0
4994,2024-01-30 17:38:00,245,2999,mobile,Electronics,US,Contactless,0,2638.0,1.7383019727328154e-07,0
8018,2024-02-13 07:11:00,33,3002,web,Digital Goods,AU,Contactless,0,9999.0,3.119804990893407e-07,0
3447,2024-01-21 11:16:00,164,3003,mobile,Travel,US,Chip,0,9999.0,3.318755881096769e-07,0
5377,2024-02-02 00:25:00,197,3003,web,Travel,CA,Contactless,0,16629.0,2.956471982133292e-07,0
3467,2024-01-21 14:07:00,341,3004,web,Grocery,US,Contactless,0,9999.0,2.708722224983519e-07,0
4732,2024-01-29 03:46:00,73,3005,tablet,Digital Goods,AU,Contactless,0,9999.0,9.778032230886885e-07,0
4869,2024-01-29 23:44:00,121,3006,web,Grocery,US,Contactless,0,9999.0,4.392071516473516e-07,0
352,2024-01-03 02:17:00,298,3007,mobile,Digital Goods,CA,Contactless,0,9999.0,8.889190250129157e-07,0
866,2024-01-06 01:39:00,127,3007,mobile,Digital Goods,AU,Manual_Keyed,0,4282.0,3.9614484109209856e-05,0
1227,2024-01-08 04:21:00,128,3007,mobile,Digital Goods,US,Chip,0,3042.0,2.6379974962600167e-07,0
3504,2024-01-21 19:22:00,84,3008,web,Fashion,AU,Chip,0,9999.0,1.2949410626024413e-06,0
6100,2024-02-06 08:13:00,30,3009,mobile,Grocery,US,Chip,0,9999.0,1.8282410671140877e-07,0
6378,2024-02-07 23:28:00,38,3009,mobile,Digital Goods,AU,Contactless,0,2355.0,1.37077963121325e-06,0
3158,2024-01-19 17:32:00,199,3012,mobile,Electronics,US,Contactless,0,9999.0,2.708722224983519e-07,0
5245,2024-02-01 04:58:00,410,3012,web,Travel,US,Chip,0,17966.0,3.0734656980694955e-07,0
6538,2024-02-08 23:33:00,131,3012,mobile,Digital Goods,AU,Contactless,0,11195.0,7.541725994402967e-07,0
610,2024-01-04 15:27:00,48,3013,mobile,Travel,UK,Chip,0,9999.0,1.5355061116991099e-07,0
626,2024-01-04 18:08:00,297,3013,mobile,Digital Goods,AU,Chip,0,161.0,7.718461702614898e-07,0
461,2024-01-03 18:40:00,186,3014,tablet,Grocery,US,Contactless,0,9999.0,2.2470294159770583e-07,0
2407,2024-01-15 05:25:00,375,3014,tablet,Electronics,US,Manual_Keyed,0,16485.0,1.2560788071221687e-05,0
309,2024-01-02 20:03:00,414,3016,mobile,Electronics,US,Contactless,0,9999.0,2.3248605776224567e-07,0
3470,2024-01-21 14:41:00,13,3016,web,Grocery,US,Contactless,0,27038.0,1.5291548863843408e-07,0
799,2024-01-05 15:51:00,365,3017,web,Electronics,UK,Chip,0,9999.0,3.8646699531859847e-07,0
4418,2024-01-27 05:53:00,396,3017,web,Digital Goods,AU,Manual_Keyed,0,31082.0,5.142984555622656e-06,0
6123,2024-02-06 11:13:00,172,3017,mobile,Digital Goods,CA,Contactless,0,14720.0,1.0334387427016171e-06,0
6436,2024-02-08 08:13:00,122,3017,mobile,Electronics,CA,Chip,0,2700.0,1.7847875700310613e-07,0
4908,2024-01-30 05:23:00,462,3018,mobile,Grocery,DE,Chip,0,9999.0,4.138320170802538e-07,0
3636,2024-01-22 13:40:00,114,3019,mobile,Electronics,US,Contactless,0,9999.0,2.6393775429247357e-07,0
5538,2024-02-02 23:40:00,80,3019,web,Digital Goods,UK,Chip,0,16440.0,5.515984604438243e-06,0
5777,2024-02-04 09:44:00,1509,3019,mobile,Travel,AU,Manual_Keyed,1,2044.0,0.9998061183174616,1
6895,2024-02-10 08:28:00,10,3019,web,Grocery,CA,Chip,0,8564.0,1.416024244114237e-07,0
696,2024-01-05 03:16:00,236,3020,web,Fashion,US,Chip,0,9999.0,2.634999206724786e-07,0
7230,2024-02-11 04:38:00,335,3020,tablet,Travel,US,Contactless,0,53362.0,2.1715434828599803e-07,0
598,2024-01-04 13:43:00,251,3021,web,Grocery,US,Contactless,0,9999.0,2.708722224983519e-07,0
1797,2024-01-11 15:07:00,151,3021,tablet,Fashion,AU,Chip,0,10164.0,3.039189286245235e-07,0
1827,2024-01-11 19:14:00,104,3021,mobile,Electronics,US,Contactless,0,247.0,1.5150809278869114e-07,0
2090,2024-01-13 09:47:00,96,3021,mobile,Electronics,DE,Manual_Keyed,0,2313.0,3.977975544501544e-06,0
7774,2024-02-12 13:44:00,172,3021,mobile,Fashion,AU,Chip,0,43437.0,3.4136251647638165e-07,0
1041,2024-01-07 01:29:00,395,3022,mobile,Grocery,US,Manual_Keyed,0,9999.0,2.4279715886686924e-06,0
3428,2024-01-21 09:00:00,498,3022,mobile,Fashion,AU,Manual_Keyed,0,20611.0,0.00041741725099550997,0
1833,2024-01-11 20:12:00,134,3023,web,Electronics,UK,Chip,0,9999.0,3.719626472901909e-07,0
7160,2024-02-11 01:29:00,460,3023,mobile,Fashion,US,Contactless,0,43517.0,1.9796984651098423e-07,0
1525,2024-01-10 00:27:00,140,3024,web,Travel,US,Contactless,0,9999.0,2.546332689238831e-07,0
7356,2024-02-11 13:05:00,54,3026,mobile,Digital Goods,UK,Manual_Keyed,1,9999.0,0.9946780516473865,1
7357,2024-02-11 13:05:00,68,3026,mobile,Digital Goods,UK,Manual_Keyed,1,0.0,0.9999990540432389,1
7358,2024-02-11 13:06:00,71,3026,mobile,Digital Goods,CA,Manual_Keyed,1,1.0,0.9999990381423268,1
7359,2024-02-11 13:07:00,70,3026,mobile,Digital Goods,DE,Manual_Keyed,1,1.0,0.9999990676424253,1
7360,2024-02-11 13:07:00,88,3026,mobile,Digital Goods,CA,Manual_Keyed,1,0.0,0.9999977538997215,1
1241,2024-01-08 06:44:00,66,3027,mobile,Electronics,AU,Chip,0,9999.0,9.503466941475043e-07,0
2046,2024-01-13 03:02:00,280,3029,mobile,Travel,US,Contactless,0,9999.0,3.0734656980694955e-07,0
879,2024-01-06 03:03:00,155,3030,mobile,Electronics,US,Contactless,0,9999.0,2.634999206724786e-07,0
3100,2024-01-19 09:32:00,2004,3030,mobile,Travel,CA,Manual_Keyed,1,19109.0,0.9999920852916114,1
6625,2024-02-09 10:24:00,246,3030,mobile,Grocery,CA,Contactless,0,30292.0,5.070638482535371e-07,0
1336,2024-01-08 20:20:00,399,3031,mobile,Electronics,US,Contactless,0,9999.0,4.812839566727742e-07,0
8158,2024-02-13 13:31:00,112,3032,web,Grocery,AU,Contactless,0,9999.0,3.144458764045454e-07,0
214,2024-01-02 07:18:00,177,3033,mobile,Digital Goods,UK,Contactless,0,9999.0,7.491795054050434e-07,0
8612,2024-02-14 17:29:00,245,3033,mobile,Digital Goods,US,Manual_Keyed,0,62531.0,9.204658206250698e-06,0
5079,2024-01-31 06:05:00,74,3035,mobile,Grocery,DE,Manual_Keyed,0,9999.0,0.0017138417651264726,0
6119,2024-02-06 10:39:00,476,3035,mobile,Digital Goods,CA,Chip,0,8914.0,9.802538075727203e-07,0
4926,2024-01-30 07:40:00,309,3036,mobile,Travel,US,Chip,0,9999.0,2.6345309226899764e-07,0
2085,2024-01-13 09:04:00,387,3037,mobile,Fashion,CA,Contactless,0,9999.0,3.2240177378253737e-07,0
4670,2024-01-28 18:59:00,492,3037,mobile,Digital Goods,AU,Chip,0,22195.0,5.946611960383323e-07,0
5458,2024-02-02 11:44:00,187,3037,tablet,Digital Goods,AU,Chip,0,6765.0,3.101039164643305e-07,0
1071,2024-01-07 06:00:00,134,3038,web,Fashion,UK,Contactless,0,9999.0,3.759485634596023e-07,0
3160,2024-01-19 17:44:00,493,3039,web,Digital Goods,US,Contactless,0,9999.0,3.679309955585212e-07,0
6658,2024-02-09 14:50:00,98,3039,mobile,Grocery,US,Manual_Keyed,0,30066.0,8.904999600833e-06,0
96,2024-01-01 13:40:00,35,3040,mobile,Travel,UK,Chip,0,9999.0,1.890581418704089e-07,0
2047,2024-01-13 03:14:00,329,3040,mobile,Grocery,CA,Contactless,0,16654.0,3.2240177378253737e-07,0
8207,2024-02-13 16:26:00,318,3040,web,Digital Goods,US,Chip,0,45432.0,2.668885785848941e-07,0
2556,2024-01-16 04:27:00,123,3041,mobile,Digital Goods,CA,Chip,0,9999.0,9.197149693087356e-07,0
5880,2024-02-05 01:06:00,54,3041,mobile,Fashion,US,Chip,0,28599.0,3.47044707203183e-07,0
873,2024-01-06 02:29:00,189,3042,mobile,Electronics,US,Chip,0,9999.0,2.634999206724786e-07,0
1226,2024-01-08 04:11:00,156,3042,web,Electronics,US,Contactless,0,2982.0,1.4829363494421056e-07,0
688,2024-01-05 02:02:00,383,3043,web,Grocery,DE,Contactless,0,9999.0,3.667856050606541e-07,0
4251,2024-01-26 07:06:00,123,3043,mobile,Fashion,US,Chip,0,30544.0,2.634999206724786e-07,0
8687,2024-02-14 21:20:00,52,3043,mobile,Digital Goods,AU,Manual_Keyed,1,28214.0,0.9998648306908793,1
8688,2024-02-14 21:20:00,71,3043,mobile,Digital Goods,UK,Manual_Keyed,1,0.0,0.9999990090519318,1
8689,2024-02-14 21:21:00,54,3043,mobile,Digital Goods,CA,Manual_Keyed,1,1.0,0.9999949133746172,1
8690,2024-02-14 21:21:00,67,3043,mobile,Digital Goods,DE,Manual_Keyed,1,0.0,0.9999990264299278,1
8691,2024-02-14 21:21:00,68,3043,mobile,Digital Goods,UK,Manual_Keyed,1,0.0,0.9999990090674847,1
8692,2024-02-14 21:22:00,57,3043,mobile,Digital Goods,DE,Manual_Keyed,1,1.0,0.9999995255982804,1
8693,2024-02-14 21:22:00,85,3043,mobile,Digital Goods,DE,Manual_Keyed,1,0.0,0.9999987193737452,1
7283,2024-02-11 08:47:00,75,3044,mobile,Digital Goods,UK,Manual_Keyed,1,9999.0,0.9999805597031212,1
7284,2024-02-11 08:47:00,75,3044,mobile,Digital Goods,AU,Manual_Keyed,1,0.0,0.9999989563212585,1
7285,2024-02-11 08:48:00,70,3044,mobile,Digital Goods,UK,Manual_Keyed,1,1.0,0.9999992524782931,1
7286,2024-02-11 08:49:00,51,3044,mobile,Digital Goods,AU,Manual_Keyed,1,1.0,0.9999995605998243,1
7287,2024-02-11 08:49:00,59,3044,mobile,Digital Goods,DE,Manual_Keyed,1,0.0,0.9999992638098882,1
7288,2024-02-11 08:50:00,51,3044,mobile,Digital Goods,CA,Manual_Keyed,1,1.0,0.9999995643667682,1
7289,2024-02-11 08:51:00,70,3044,mobile,Digital Goods,DE,Manual_Keyed,1,1.0,0.999999263178663,1
9284,2024-02-16 07:40:00,170,3047,mobile,Fashion,AU,Chip,0,9999.0,3.2240177378253737e-07,0
4956,2024-01-30 12:26:00,349,3051,web,Electronics,UK,Contactless,0,9999.0,3.31273995317461e-07,0
5255,2024-02-01 06:13:00,450,3051,mobile,Grocery,AU,Chip,0,2507.0,2.5795961267977484e-07,0
2916,2024-01-18 07:07:00,285,3053,mobile,Digital Goods,CA,Manual_Keyed,0,9999.0,9.700914118086616e-05,0
5097,2024-01-31 08:53:00,200,3054,mobile,Digital Goods,DE,Contactless,0,9999.0,1.1028172813687672e-06,0
9153,2024-02-15 22:58:00,50,3055,mobile,Digital Goods,UK,Manual_Keyed,1,9999.0,0.999563088283191,1
9154,2024-02-15 22:59:00,88,3055,mobile,Digital Goods,AU,Manual_Keyed,1,1.0,0.9999979694920962,1
9155,2024-02-15 23:00:00,61,3055,mobile,Digital Goods,CA,Manual_Keyed,1,1.0,0.9999990228032977,1
9156,2024-02-15 23:00:00,79,3055,mobile,Digital Goods,DE,Manual_Keyed,1,0.0,0.9999990164746791,1
9157,2024-02-15 23:01:00,68,3055,mobile,Digital Goods,DE,Manual_Keyed,1,1.0,0.999999023347748,1
9158,2024-02-15 23:02:00,79,3055,mobile,Digital Goods,CA,Manual_Keyed,1,1.0,0.9999990206298434,1
9636,2024-02-17 03:26:00,162,3055,mobile,Travel,US,Chip,0,1704.0,6.497653159343725e-07,0
1092,2024-01-07 09:14:00,122,3057,mobile,Digital Goods,US,Chip,0,9999.0,3.5744740831552187e-07,0
2106,2024-01-13 12:06:00,371,3057,mobile,Fashion,US,Contactless,0,8812.0,1.8679177075595224e-07,0
1204,2024-01-08 01:05:00,93,3058,mobile,Travel,US,Manual_Keyed,0,9999.0,3.136687045519084e-06,0
3272,2024-01-20 10:51:00,149,3058,web,Travel,UK,Chip,0,17866.0,4.014486976734309e-07,0
6429,2024-02-08 07:02:00,385,3058,mobile,Grocery,US,Chip,0,27131.0,2.634999206724786e-07,0
4645,2024-01-28 15:35:00,239,3060,mobile,Fashion,US,Contactless,0,9999.0,2.708722224983519e-07,0
2673,2024-01-16 20:51:00,489,3062,mobile,Digital Goods,AU,Chip,0,9999.0,5.416745197691031e-07,0
1246,2024-01-08 07:44:00,55,3063,mobile,Electronics,US,Chip,0,9999.0,2.397357133147166e-06,0
4186,2024-01-25 21:44:00,204,3063,mobile,Travel,US,Chip,0,25320.0,3.040879917342375e-07,0
3216,2024-01-20 02:19:00,153,3064,mobile,Grocery,US,Chip,0,9999.0,2.634999206724786e-07,0
3440,2024-01-21 10:22:00,104,3065,mobile,Fashion,US,Chip,0,9999.0,2.634999206724786e-07,0
1605,2024-01-10 11:52:00,155,3066,mobile,Electronics,DE,Contactless,0,9999.0,4.3189966717497817e-07,0
6487,2024-02-08 16:15:00,342,3066,web,Digital Goods,DE,Contactless,0,42023.0,4.117013838735414e-07,0
4301,2024-01-26 13:53:00,343,3067,mobile,Travel,CA,Chip,0,9999.0,3.3142205369586093e-07,0
